series,network,Type,# Eps,Air Day,National Time,daypart,Run_time (min),Unique HHs,Total Hrs Viewed,Avg % Viewed,AirDay_Num,APV_linear,index_linear,APV_logarithm,Index_Logarith,APV_Daypart,Index_Daypart,APV_network,Index_network,Engagement index
series432,network26,Cable,3,S,0.0625,latefringe,30,113311,42112.11583,72.92,1,59.08,1.234258632,60.69784918,1.201360526,51.59,1.413452219,64.14,1.136888057,1.250566934
series1162,network30,Cable,1,S,0.458333333,daytime,120,113199,66736,29,1,32.296,0.897944018,30.42118034,0.953283195,48.112,0.602760226,45.82,0.632911392,0.729651605
series1437,network21,Cable,1,S,0.989583333,latefringe,120,113186,64276.08333,27.42,1,32.296,0.849021551,30.42118034,0.901345697,51.59,0.531498352,48.83,0.561540037,0.664794695
series1219,network26,Cable,4,U,0.166666667,overnight,30,113165,40577.54861,70.65,1,59.08,1.195836154,60.69784918,1.163962166,61.93,1.140804134,64.14,1.101496726,1.135421008
series588,network27,Cable,1,U,0.5,daytime,120,113079,67494,29,1,32.296,0.897944018,30.42118034,0.953283195,48.112,0.602760226,27.85,1.041292639,0.865778687
series749,network15,Cable,1,S,0.708333333,earlyfringe,120,113019,80388.57861,34.06,1,32.296,1.054619767,30.42118034,1.119614677,46.72,0.729023973,33.83,1.006798699,0.95181245
series176,network19,Cable,1,S,0.75,earlyfringe,120,113009,80028.13944,33.85,1,32.296,1.048117414,30.42118034,1.112711592,46.72,0.72452911,27.27,1.241290796,1.026177166
series1353,network42,Cable,1,W,0.791666667,primeaccess,60,113008,42505.52806,36.46,1,50.152,0.726989951,45.55951476,0.800271912,43.7,0.834324943,32.45,1.12357473,0.919390528
series634,network7,Cable,1,R,0.959722222,latefringe,58,112902,46427.37917,40.81,1,50.7472,0.8041823,46.29992465,0.88142692,51.59,0.791044776,49.4,0.82611336,0.832861686
series1372,network17,Cable,3,F,0.104166667,overnight,30,112888,43923.5775,76.62,1,59.08,1.296885579,60.69784918,1.262318205,61.93,1.237203294,53.822,1.423581435,1.307700978
series946,network1,Cable,1,F,0,latefringe,120,112807,63450.89889,27.16,1,32.296,0.840971018,30.42118034,0.89279902,51.59,0.526458616,39.25,0.691974522,0.703744053
series298,network26,Cable,4,S,0.104166667,overnight,30,112704,43636.59889,76.22,1,59.08,1.290115098,60.69784918,1.255728185,61.93,1.230744389,64.14,1.188338011,1.224936862
series1208,network24,Cable,1,U,0.666666667,earlyfringe,120,112632,75624.42972,32.06,1,32.296,0.992692594,30.42118034,1.053871008,46.72,0.686215753,32.2,0.995652174,0.911912979
series557,network35,Cable,1,F,0.833333333,prime,60,112628,39384.16417,34.24,1,50.152,0.682724517,45.55951476,0.75154444,45,0.760888889,42.65,0.802813599,0.771748976
series1032,network25,Cable,1,U,0.583333333,daytime,120,112119,67842,29,1,32.296,0.897944018,30.42118034,0.953283195,48.112,0.602760226,36.74,0.78933043,0.781791284
series1178,network27,Cable,1,S,0.541666667,daytime,150,112025,75655,26,1,23.368,1.11263266,25.54772518,1.017703135,48.112,0.54040572,27.85,0.933572711,0.830560522
series109,network26,Cable,4,U,0.135416667,overnight,15,112009,24862.49278,87.65,1,63.544,1.379359184,75.83618361,1.155780735,61.93,1.415307605,64.14,1.36654194,1.312543426
series498,network34,Cable,1,S,0.625,daytime,60,112005,49522,43,1,50.152,0.857393524,45.55951476,0.943820412,48.112,0.893747922,47.04,0.914115646,0.917227993
series714,network25,Cable,1,S,0.791666667,primeaccess,120,111969,75002.02111,32.17,1,32.296,0.996098588,30.42118034,1.05748691,43.7,0.736155606,36.74,0.875612412,0.889751643
series1135,network8,Cable,2,MU,0.8125,primeaccess,30,111766,33463.69861,58.56,2,59.08,0.991198375,60.69784918,0.964778831,43.7,1.340045767,51.62,1.134444014,1.146422871
series560,network6,Cable,1,W,0.9375,prime,60,111719,42636.07694,37,1,50.152,0.737757218,45.55951476,0.812124541,45,0.822222222,60.5,0.611570248,0.748639004
series267,network36,Cable,1,U,0.791666667,primeaccess,120,111592,48231.15222,21.03,1,32.296,0.651164231,30.42118034,0.691294676,43.7,0.481235698,38.97,0.539645881,0.570725418
series936,network3,Cable,1,U,0.6875,earlyfringe,120,111415,55625.45528,24.34,1,32.296,0.753653703,30.42118034,0.800100447,46.72,0.520976027,38.84,0.626673532,0.649250002
series102,network30,Cable,1,S,0.541666667,daytime,120,111365,64050,28,1,32.296,0.866980431,30.42118034,0.920411361,48.112,0.581975391,45.82,0.611086862,0.704491204
series693,network30,Cable,1,S,0.333333333,earlymorning,180,111275,60557.40472,17.61,1,14.44,1.219529086,21.56582238,0.816569834,42.33,0.416017009,45.82,0.384329987,0.538972277
series726,network48,Cable,4,R,0.084027778,overnight,30,111230,40714.52,71.87,1,59.08,1.216486121,60.69784918,1.184061725,61.93,1.160503795,55.41,1.297058293,1.213874604
series1114,network9,Cable,1,S,0.041666667,latefringe,150,111205,77134.03611,26.77,1,23.368,1.145583704,25.54772518,1.047842805,51.59,0.518899011,58.54,0.457294158,0.674678658
series1167,network1,Cable,1,S,0.75,earlyfringe,120,111007,61754.3325,26.54,1,32.296,0.821773594,30.42118034,0.872418483,46.72,0.568065068,39.25,0.676178344,0.705553965
series1367,network24,Cable,1,U,0.75,earlyfringe,120,111006,72409.85556,31.05,1,32.296,0.961419371,30.42118034,1.020670456,46.72,0.664597603,32.2,0.964285714,0.883184591
series562,network30,Cable,1,S,0.75,earlyfringe,120,110724,59981.02722,26.46,1,32.296,0.819296507,30.42118034,0.869788736,46.72,0.56635274,45.82,0.577477084,0.671206187
series337,network30,Cable,1,S,0.5,daytime,120,110438,63428,28,1,32.296,0.866980431,30.42118034,0.920411361,48.112,0.581975391,45.82,0.611086862,0.704491204
series670,network17,Cable,1,U,0.916666667,prime,60,110357,50183.61972,43.33,1,50.152,0.86397352,45.55951476,0.951063685,45,0.962888889,53.822,0.805061127,0.9063379
series358,network9,Cable,1,S,0.791666667,primeaccess,120,110266,44738.54972,19.78,1,32.296,0.612459747,30.42118034,0.650204883,43.7,0.452631579,58.54,0.337888623,0.480241695
series513,network27,Cable,1,S,0.958333333,latefringe,150,110048,70726.37417,24.58,1,23.368,1.051865799,25.54772518,0.962120887,51.59,0.476448924,27.85,0.882585278,0.773718363
series1372,network17,Cable,1,F,0.958333333,latefringe,60,109997,39982.83639,35.35,1,50.152,0.704857234,45.55951476,0.775908176,51.59,0.685210312,53.822,0.656794619,0.705971036
series214,network32,Cable,1,F,0.375,daytime,30,109851,38780.5,68,1,59.08,1.15098172,60.69784918,1.120303288,48.112,1.413368806,64.58,1.052957572,1.195543222
series457,network34,Cable,1,S,0.958333333,latefringe,60,109842,36764.95194,32.36,1,50.152,0.645238475,45.55951476,0.710279733,51.59,0.627253344,47.04,0.68792517,0.675152749
series894,network30,Cable,2,RF,0.479166667,daytime,30,109747,35656,64,2,59.08,1.083276913,60.69784918,1.054403094,48.112,1.330229465,45.82,1.396769969,1.260467509
series1013,network17,Cable,4,U,0.333333333,earlymorning,30,109711,27961.43444,50.04,1,59.08,0.846987136,60.69784918,0.824411419,42.33,1.182140326,53.822,0.929731337,0.978761027
series891,network48,Cable,2,S,0.729166667,earlyfringe,30,109687,33086.97222,59.06,1,59.08,0.999661476,60.69784918,0.973016355,46.72,1.264126712,55.41,1.065872586,1.101005218
series53,network25,Cable,1,U,0.666666667,earlyfringe,120,109644,75811.75833,33.31,1,32.296,1.031397077,30.42118034,1.094960801,46.72,0.71297089,36.74,0.906641263,0.904857652
series1249,network30,Cable,4,M,0.291666667,earlymorning,60,109632,45019.00972,40.49,1,50.152,0.807345669,45.55951476,0.888727639,42.33,0.95653201,45.82,0.883675251,0.909644967
series1311,network26,Cable,4,MTWF,0.1875,overnight,15,109594,23939.52667,86.32,4,63.544,1.358428805,75.83618361,1.138242932,61.93,1.393831746,64.14,1.345806049,1.292626909
series476,network1,Cable,1,F,0,latefringe,120,109585,67122.96528,29.64,1,32.296,0.917760713,30.42118034,0.974321169,51.59,0.574529948,39.25,0.755159236,0.768003451
series266,network36,Cable,2,S,0.583333333,daytime,30,109310,32122,58,1,59.08,0.981719702,60.69784918,0.955552804,48.112,1.205520452,38.97,1.488324352,1.21646587
series285,network41,Broadcast,4,S,0.791666667,primeaccess,60,109265,44359.41667,38.73,1,50.152,0.772252353,45.55951476,0.85009685,43.7,0.886270023,37.01,1.046473926,0.9276136
series1365,network1,Cable,1,U,0.052083333,latefringe,115,109264,99287.93056,45.87,1,33.784,1.35774331,31.35068232,1.463126051,51.59,0.8891258,39.25,1.16866242,1.17363809
series689,network10,Cable,1,U,0.791666667,primeaccess,120,109232,47649.67583,21.31,1,32.296,0.659834035,30.42118034,0.700498789,43.7,0.487643021,44.77,0.475988385,0.554710065
series1360,network25,Cable,1,U,0.708333333,earlyfringe,120,109208,78480.92278,34.62,1,32.296,1.071959376,30.42118034,1.138022904,46.72,0.741010274,36.74,0.942297224,0.940443467
series814,network11,Cable,1,S,0.583333333,daytime,60,109144,44963,40,1,50.152,0.797575371,45.55951476,0.877972476,48.112,0.831393415,37.35,1.070950469,0.92677212
series1202,network27,Cable,1,S,0.5,daytime,120,109098,63628,28,1,32.296,0.866980431,30.42118034,0.920411361,48.112,0.581975391,27.85,1.005385996,0.835924249
series872,network34,Cable,1,U,0.875,prime,60,109041,40259.51917,35.44,1,50.152,0.706651779,45.55951476,0.777883614,45,0.787555556,47.04,0.753401361,0.772946843
series1135,network8,Cable,2,MU,0.791666667,primeaccess,30,108835,32580.65417,58.62,2,59.08,0.992213947,60.69784918,0.965767334,43.7,1.341418764,51.62,1.135606354,1.147597484
series522,network42,Cable,1,M,0.708333333,earlyfringe,120,108783,57067.7475,25.5,1,32.296,0.789571464,30.42118034,0.838231775,46.72,0.545804795,32.45,0.785824345,0.723286972
series903,network33,Cable,3,MWR,0.802083333,primeaccess,15,108756,19814.13028,71.7,3,63.544,1.128352008,75.83618361,0.945458969,43.7,1.640732265,58.74,1.220633299,1.268941511
series490,network16,Cable,4,F,0.791666667,primeaccess,60,108634,40865.37472,36.81,1,50.152,0.733968735,45.55951476,0.807954171,43.7,0.842334096,36.06,1.020798669,0.890362312
series876,network45,Cable,2,W,0.979166667,latefringe,30,108198,29944.26667,53.63,1,59.08,0.9077522,60.69784918,0.883556843,51.59,1.039542547,56.5,0.94920354,0.95743431
series1084,network34,Cable,1,U,0.958333333,latefringe,60,108162,40630.5825,36.33,1,50.152,0.724397831,45.55951476,0.797418502,51.59,0.704206242,47.04,0.772321429,0.757982057
series447,network45,Cable,3,F,0.0625,latefringe,30,108132,39449.52944,71.37,1,59.08,1.20802302,60.69784918,1.175824201,51.59,1.383407637,56.5,1.263185841,1.274139226
series647,network8,Cable,4,MT,0.083333333,overnight,60,108091,57678.00139,52.61,2,50.152,1.049011007,45.55951476,1.1547533,61.93,0.849507508,51.62,1.019178613,1.00781314
series787,network25,Cable,1,S,0.791666667,primeaccess,120,107992,75075.32083,33.28,1,32.296,1.030468169,30.42118034,1.093974646,43.7,0.761556064,36.74,0.905824714,0.920451808
series891,network48,Cable,2,S,0.708333333,earlyfringe,30,107855,31813.25778,57.74,1,59.08,0.97731889,60.69784918,0.951269292,46.72,1.235873288,55.41,1.042050171,1.076397584
series972,network42,Cable,1,U,0.583333333,daytime,120,107811,66174,30,1,32.296,0.928907605,30.42118034,0.98615503,48.112,0.623545062,32.45,0.92449923,0.844733107
series688,network1,Cable,2,U,0,latefringe,60,107358,57824.10695,52.27,1,50.152,1.042231616,45.55951476,1.147290534,51.59,1.013180849,39.25,1.331719745,1.164063709
series894,network30,Cable,1,R,0.791666667,primeaccess,30,107204,30166.28111,55.12,1,59.08,0.932972241,60.69784918,0.908104665,43.7,1.261327231,45.82,1.202968136,1.124133344
series1193,network42,Cable,1,W,0.8125,primeaccess,150,107141,51428.42806,18.64,1,23.368,0.79767203,25.54772518,0.729614863,43.7,0.426544622,32.45,0.574422188,0.576860558
series217,network22,Cable,1,U,0.791666667,primeaccess,60,107134,53678.70028,48.01,1,50.152,0.957289839,45.55951476,1.053786465,43.7,1.098627002,42.1,1.140380048,1.097597838
series681,network22,Cable,1,S,0,latefringe,60,107085,63396.45556,56.57,1,50.152,1.127970968,45.55951476,1.241672575,51.59,1.096530335,42.1,1.343705463,1.227302791
series118,network33,Cable,1,W,0.708333333,earlyfringe,135,107004,69298.97333,27.27,1,27.832,0.979807416,27.84879884,0.97921638,46.72,0.583690068,58.74,0.464249234,0.675718561
series355,network17,Cable,1,F,0.916666667,prime,30,106752,28569.89778,52.13,1,59.08,0.882362898,60.69784918,0.85884427,45,1.158444444,53.822,0.968563041,0.995283919
series405,network5,Broadcast,4,S,0.333333333,earlymorning,60,106664,55189.74056,48.92,1,50.152,0.975434679,45.55951476,1.073760339,42.33,1.15568155,47.37,1.032721132,1.087387673
series1067,network26,Cable,4,U,0.145833333,overnight,15,106623,23579.92917,87.34,1,63.544,1.374480675,75.83618361,1.151692976,61.93,1.410301954,64.14,1.361708762,1.307901231
series1395,network35,Cable,1,U,0.583333333,daytime,60,106507,39731,37,1,50.152,0.737757218,45.55951476,0.812124541,48.112,0.769038909,42.65,0.867526377,0.816229942
series1341,network15,Cable,1,S,0.625,daytime,120,106496,66008,30,1,32.296,0.928907605,30.42118034,0.98615503,48.112,0.623545062,33.83,0.886786876,0.832162322
series1091,network32,Cable,1,T,0.604166667,daytime,30,106486,32762,60,1,59.08,1.015572106,60.69784918,0.988502901,48.112,1.247090123,64.58,0.929080211,1.054891078
series894,network30,Cable,2,RF,0.458333333,daytime,30,106467,33955,63,2,59.08,1.066350711,60.69784918,1.037928046,48.112,1.309444629,45.82,1.374945439,1.240772705
series891,network48,Cable,3,WS,0.125694444,overnight,30,106362,38798.72944,71.5,2,59.08,1.210223426,60.69784918,1.177965957,61.93,1.154529307,55.41,1.290380798,1.207625354
series21,network14,Cable,1,W,0.791666667,primeaccess,245,106274,90150.42667,18.05,1,-4.904,-3.680668842,14.83252068,1.216920602,43.7,0.413043478,22.72,0.794454225,0.808139435
series1369,network40,Cable,4,U,0.333333333,earlymorning,60,105991,34636.50611,32.27,1,50.152,0.64344393,45.55951476,0.708304295,42.33,0.762343492,36.07,0.894649293,0.78843236
series589,network17,Cable,2,U,0.75,earlyfringe,30,105866,30369.09195,56.44,1,59.08,0.955314827,60.69784918,0.929851729,46.72,1.208047945,53.822,1.048641819,1.062180498
series402,network30,Cable,1,T,0.666666667,earlyfringe,120,105825,56142.69778,26.04,1,32.296,0.806291801,30.42118034,0.855982566,46.72,0.557363014,45.82,0.568310781,0.66055212
series501,network30,Cable,1,S,0.000694444,latefringe,120,105800,65267.04694,30.02,1,32.296,0.929526876,30.42118034,0.986812466,51.59,0.581895716,45.82,0.655172414,0.741293532
series548,network11,Cable,1,S,0.583333333,daytime,90,105650,46785,29,1,41.224,0.703473705,36.7041568,0.790101245,48.112,0.602760226,37.35,0.77643909,0.723100187
series104,network24,Cable,1,U,0.666666667,earlyfringe,120,105529,81535.74556,36.74,1,32.296,1.13760218,30.42118034,1.207711193,46.72,0.786386986,32.2,1.140993789,1.045030656
series557,network35,Cable,1,F,0.958333333,latefringe,60,105451,38207.49972,35.29,1,50.152,0.703660871,45.55951476,0.774591217,51.59,0.684047296,42.65,0.827432591,0.762023701
series1274,network33,Cable,2,SU,0.666666667,earlyfringe,30,105291,33642.99139,62.36,2,59.08,1.055517942,60.69784918,1.027384015,46.72,1.334760274,58.74,1.061627511,1.141257267
series790,network40,Cable,4,U,0.083333333,overnight,60,105265,61059.60361,57.16,1,50.152,1.139735205,45.55951476,1.254622669,61.93,0.922977555,36.07,1.584696424,1.254098883
series599,network15,Cable,1,S,0.625,daytime,120,105244,77150,35,1,32.296,1.083725539,30.42118034,1.150514201,48.112,0.727469238,33.83,1.034584688,0.970856043
series577,network30,Cable,1,S,0.416666667,daytime,120,105135,61696,29,1,32.296,0.897944018,30.42118034,0.953283195,48.112,0.602760226,45.82,0.632911392,0.729651605
series818,network46,Cable,1,U,0.416666667,daytime,120,104891,73042,33,1,32.296,1.021798365,30.42118034,1.084770533,48.112,0.685899568,42.37,0.778852962,0.849841021
series1022,network22,Cable,1,U,0.041666667,latefringe,120,104813,88323.66222,40.82,1,32.296,1.263933614,30.42118034,1.341828277,51.59,0.791238612,42.1,0.9695962,1.03422103
series554,network42,Cable,1,S,0.791666667,primeaccess,120,104702,57620.45528,26.67,1,32.296,0.825798861,30.42118034,0.876691821,43.7,0.610297483,32.45,0.821879815,0.76962304
series603,network6,Cable,1,W,0.833333333,prime,60,104638,41016.05111,38.08,1,50.152,0.759291753,45.55951476,0.835829798,45,0.846222222,60.5,0.629421488,0.770491169
series1163,network23,Cable,1,U,0.770833333,earlyfringe,149,104627,63685.13278,23.59,1,23.6656,0.99680549,25.69381268,0.918119872,46.72,0.504922945,35.58,0.663012929,0.695351915
series1017,network25,Cable,1,U,0.666666667,earlyfringe,120,104627,74018.45833,34.16,1,32.296,1.057716126,30.42118034,1.122901861,46.72,0.731164384,36.74,0.92977681,0.927947685
series266,network36,Cable,1,S,0.666666667,earlyfringe,120,104564,50923.55861,23.74,1,32.296,0.735075551,30.42118034,0.780377347,46.72,0.508133562,38.97,0.609186554,0.632565821
series1425,network22,Cable,1,M,0.005555556,latefringe,60,104425,46544.62556,42.43,1,50.152,0.846028075,45.55951476,0.931309304,51.59,0.822446211,42.1,1.00783848,0.920531332
series447,network45,Cable,3,F,0.083333333,overnight,30,104327,38349.79278,71.99,1,59.08,1.218517265,60.69784918,1.186038731,61.93,1.162441466,56.5,1.274159292,1.207546496
series954,network51,Cable,5,MWF,0.791666667,primeaccess,30,104326,30120.35583,56.89,3,59.08,0.962931618,60.69784918,0.937265501,43.7,1.301830664,50.05,1.136663337,1.125253167
series589,network17,Cable,4,M,0.083333333,overnight,30,104180,39172.68667,74.31,1,59.08,1.257786053,60.69784918,1.224260843,61.93,1.199903116,53.822,1.380662183,1.268275381
series803,network24,Cable,1,U,0.5,daytime,120,103976,71808,33,1,32.296,1.021798365,30.42118034,1.084770533,48.112,0.685899568,32.2,1.02484472,0.931838274
series21,network14,Cable,1,S,0.791666667,primeaccess,249,103913,106308.4178,21.7,1,-6.0944,-3.560645839,14.47882874,1.498740015,43.7,0.496567506,22.72,0.955105634,0.983471051
series619,network26,Cable,4,S,0.229166667,overnight,30,103843,32945.16611,62.44,1,59.08,1.056872038,60.69784918,1.028702019,61.93,1.008235104,64.14,0.973495479,1.003477534
series1252,network23,Cable,4,S,0.291666667,earlymorning,30,103748,30612.02222,57.85,1,59.08,0.979180772,60.69784918,0.953081547,42.33,1.366643043,35.58,1.625913435,1.315212675
series1234,network24,Cable,1,U,0.583333333,daytime,120,103601,74266,34,1,32.296,1.052761952,30.42118034,1.117642367,48.112,0.706684403,32.2,1.055900621,0.960075797
series342,network35,Cable,2,TS,0.041666667,latefringe,60,103576,54441.97889,51.23,2,50.152,1.021494656,45.55951476,1.124463249,51.59,0.993021903,42.65,1.201172333,1.106219162
series129,network26,Cable,4,U,0.1875,overnight,30,103456,36823.31528,70.16,1,59.08,1.187542316,60.69784918,1.155889392,61.93,1.132891975,64.14,1.093857187,1.127546185
series1279,network24,Cable,1,U,0.583333333,daytime,120,103442,72070,33,1,32.296,1.021798365,30.42118034,1.084770533,48.112,0.685899568,32.2,1.02484472,0.931838274
series355,network17,Cable,1,F,0.9375,prime,30,103413,30491.50222,57.38,1,59.08,0.971225457,60.69784918,0.945338274,45,1.275111111,53.822,1.066106796,1.095518727
series28,network11,Cable,1,S,0.541666667,daytime,60,103294,40981,39,1,50.152,0.777635987,45.55951476,0.856023165,48.112,0.81060858,37.35,1.044176707,0.903602817
series904,network25,Cable,1,U,0.583333333,daytime,120,103159,62530,29,1,32.296,0.897944018,30.42118034,0.953283195,48.112,0.602760226,36.74,0.78933043,0.781791284
